survey_id,year,date,lat,lon,milemarker
LM_11_YBS_20170605_CS,2017,2017-06-05,33.36104101768111,-91.12953972082973,537.0
LM_11_YBS_20180514_CS_5490_5502,2018,2018-05-14,33.511614231391874,-91.1851340964104,550.0
LM_11_YBS_20180515_CS_5432_5488,2018,2018-05-15,33.475528790967715,-91.1431150701294,546.0
LM_11_YBS_20180516_CS_5394_5430,2018,2018-05-16,33.426877296760374,-91.11457492240456,542.0
LM_11_YBS_20180517_CS_5368_5392,2018,2018-05-17,33.37017459597065,-91.12236684254152,538.0
LM_11_YBS_20180730_CS_536_533,2018,2018-07-30,33.334012310985855,-91.16081816711856,535.0
LM_11_YBS_20190306_CS_5492_5502,2019,2019-03-06,33.511612885984555,-91.18623325922124,550.0
LM_11_YBS_20190307_CS_5450_5490,2019,2019-03-07,33.48836355830885,-91.1493366406054,547.0
LM_11_YBS_20190308_CS_5420_5448,2019,2019-03-08,33.44722865800297,-91.12006590624635,544.0
LM_11_YBS_20190311_CS_5392_5418,2019,2019-03-11,33.403721691271976,-91.1151835889801,541.0
LM_11_YBS_20190312_CS_5368_5390,2019,2019-03-12,33.369908958705544,-91.12274707831534,538.0
LM_11_YBS_20200521_CS_5368_5402,2020,2020-05-21,33.37595804279765,-91.11886558740149,538.0
LM_11_YBS_20200522_CS_5402_5442,2020,2020-05-22,33.42926268180408,-91.1147384189858,542.0
LM_11_YBS_20200523_CS_5426_5484,2020,2020-05-23,33.46992392023328,-91.14166739839312,546.0
LM_11_YBS_20200524_CS_5448_5502,2020,2020-05-24,33.49584205685569,-91.15533766234488,548.0
LM_11_YBS_20200629_CS_5330_5360_SPECIAL,2020,2020-06-29,33.3339730976504,-91.16078540466846,535.0
LM_11_YBS_20201108_CS_5370_5390_SPECIAL,2020,2020-11-08,33.36993090293702,-91.12167469788224,538.0
LM_12_EYB_20150430_CS_5638_5658,2015,2015-04-30,33.63270007352478,-91.16287105881548,564.0
LM_12_EYB_20150501_CS_5592_5636,2015,2015-05-01,33.605273045867065,-91.14778671759456,561.0
LM_12_EYB_20150502_CS_5550_5590,2015,2015-05-02,33.578253422166505,-91.18778692199446,557.0
LM_12_EYB_20150503_CS_5502_5548,2015,2015-05-03,33.54098355212409,-91.21350806756742,552.0
LM_12_EYB_20160614_CS_5646_5658,2016,2016-06-14,33.643647056323054,-91.1680999786915,565.0
LM_12_EYB_20160622_CS_5616_5644,2016,2016-06-22,33.62412954477622,-91.1477686146592,563.0
LM_12_EYB_20160623_CS_5576_5614,2016,2016-06-23,33.58883971540411,-91.15254069333258,560.0
LM_12_EYB_20160624_CS_5520_5574,2016,2016-06-24,33.552160973964256,-91.2088921413764,556.0
LM_12_EYB_20160625_CS_5502_5518,2016,2016-06-25,33.521792952304054,-91.20477579856994,551.0
LM_12_EYB_20170514_CS,2017,2017-05-14,33.64345359786637,-91.16938802724218,565.0
LM_12_EYB_20170515_CS,2017,2017-05-15,33.61860656359934,-91.14758227217004,563.0
LM_12_EYB_20170516_CS,2017,2017-05-16,33.58812516803323,-91.1562811119773,559.0
LM_12_EYB_20170517_CS,2017,2017-05-17,33.571881238513015,-91.2082562259894,556.0
LM_12_EYB_20170518_CS,2017,2017-05-18,33.534744839842844,-91.21365504900736,552.0
LM_12_EYB_20180506_CS_5634_5658,2018,2018-05-06,33.62885104302386,-91.15972258294823,564.0
LM_12_EYB_20180507_CS_5572_5632,2018,2018-05-07,33.59740281514967,-91.15569037481563,560.0
LM_12_EYB_20180508_CS_5502_5570,2018,2018-05-08,33.54372519026492,-91.21277639789426,553.0
LM_12_EYB_20190226_CS_5640_5658,2019,2019-02-26,33.634264591929934,-91.16409326595502,565.0
LM_12_EYB_20190227_CS_5590_5638,2019,2019-02-27,33.60499589737284,-91.14822417641588,561.0
LM_12_EYB_20190228_CS_5558_5588,2019,2019-02-28,33.57728317779685,-91.1814138891861,557.0
LM_12_EYB_20190301_CS_5522_5556,2019,2019-03-01,33.5528178383374,-91.22462881991198,554.0
LM_12_EYB_20190304_CS_5502_5520,2019,2019-03-04,33.52257465461086,-91.20596662170612,551.0
LM_12_EYB_20200507_CS_5640_5658,2020,2020-05-07,33.633828476168425,-91.16414414795,565.0
LM_12_EYB_20200511_CS_5594_5638,2020,2020-05-11,33.606869824671,-91.14743286078824,561.0
LM_12_EYB_20200512_CS_5584_5592,2020,2020-05-12,33.58116400772361,-91.1629452573735,559.0
LM_12_EYB_20200513_CS_5542_5582,2020,2020-05-13,33.5725298229906,-91.200524960227,556.0
LM_12_EYB_20200514_CS_5502_5540,2020,2020-05-14,33.53474871614691,-91.21368032132666,552.0
LM_13_OZE_20150422_CS_5794_5810,2015,2015-04-22,33.7754260431782,-91.10817588666067,580.0
LM_13_OZE_20150423_CS_5732_5792,2015,2015-04-23,33.73405688991009,-91.15073150640038,577.0
LM_13_OZE_20150424_CS_5702_5730,2015,2015-04-24,33.697172600987365,-91.20846059215924,572.0
LM_13_OZE_20150429_CS_5676_5700,2015,2015-04-29,33.66922283663013,-91.21886305482413,569.0
LM_13_OZE_20150430_CS_5658_5680,2015,2015-04-30,33.66012210153337,-91.19002219447152,567.0
LM_13_OZE_20160610_CS_5776_5810,2016,2016-06-10,33.76528019061283,-91.11897837132112,579.0
LM_13_OZE_20160611_CS_5734_5774,2016,2016-06-11,33.72314494590292,-91.15449919787451,576.0
LM_13_OZE_20160612_CS_5714_5732,2016,2016-06-12,33.70371811320482,-91.19824942687916,572.0
LM_13_OZE_20160613_CS_5658_5712,2016,2016-06-13,33.67376786607396,-91.20322350197917,568.0
LM_13_OZE_20170508_CS,2017,2017-05-08,33.76451816661292,-91.12044669003488,579.0
LM_13_OZE_20170509_CS,2017,2017-05-09,33.71986493604916,-91.16024653847523,575.0
LM_13_OZE_20170510_CS,2017,2017-05-10,33.6853714074593,-91.21275065978446,571.0
LM_13_OZE_20170511_CS,2017,2017-05-11,33.661314883048206,-91.19880046596282,567.0
LM_13_OZE_20180430_CS_5810_5796,2018,2018-04-30,33.76932044440803,-91.11476901132048,580.0
LM_13_OZE_20180501_CS_5810_5796,2018,2018-05-01,33.728046809567175,-91.15443673908452,576.0
LM_13_OZE_20180502_CS_5810_5796,2018,2018-05-02,33.690913350550325,-91.21087912589486,571.0
LM_13_OZE_20180503_CS_5810_5796,2018,2018-05-03,33.66227966192564,-91.20223457507365,567.0
LM_13_OZE_20190226_CS_5798_5810,2019,2019-02-26,33.7764386732008,-91.10427200801406,580.0
LM_13_OZE_20190227_CS_5750_5796,2019,2019-02-27,33.74139900147663,-91.13669923998714,577.0
LM_13_OZE_20190228_CS_5700_5748,2019,2019-02-28,33.6993115984745,-91.19345633901108,573.0
LM_13_OZE_20190307_CS_5658_5698,2019,2019-03-07,33.66053391471614,-91.20344270063217,568.0
LM_13_OZE_20200506_CS_5776_5810,2020,2020-05-06,33.77355083606746,-91.11873608724366,580.0
LM_13_OZE_20200507_CS_5772_5786,2020,2020-05-07,33.725156219674915,-91.15416461065182,576.0
LM_13_OZE_20200508_CS_5676_5730,2020,2020-05-08,33.68115011218291,-91.20930988183326,570.0
LM_13_OZE_20200509_CS_5658_5692,2020,2020-05-09,33.662220280937376,-91.19396933533514,567.0
LM_14_VBO_20150416_CS_5900_5938,2015,2015-04-16,33.88981436491411,-91.04799109710147,592.0
LM_14_VBO_20150420_CS_5858_5898,2015,2015-04-20,33.846436504836085,-91.05822420428538,589.0
LM_14_VBO_20150421_CS_5810_5856,2015,2015-04-21,33.78965843125272,-91.06406077484996,583.0
LM_14_VBO_20160530_CS_5898_5938,2016,2016-05-30,33.88830622290269,-91.04804454750474,592.0
LM_14_VBO_20160531_CS_5852_5896,2016,2016-05-31,33.83238324572071,-91.05607724283335,587.0
LM_14_VBO_20160601_CS_5810_5850,2016,2016-06-01,33.78547266152458,-91.06403004487404,583.0
LM_14_VBO_20170426_CS,2017,2017-04-26,33.910025241788894,-91.03384525400966,593.0
LM_14_VBO_20170502_CS,2017,2017-05-02,33.89853390547945,-91.04494952273848,592.0
LM_14_VBO_20170503_CS,2017,2017-05-03,33.86476040236632,-91.06184366227497,590.0
LM_14_VBO_20170504_CS,2017,2017-05-04,33.81474760469364,-91.0510395876629,586.0
LM_14_VBO_20170505_CS,2017,2017-05-05,33.78804594373484,-91.06399823306292,583.0
LM_14_VBO_20180427_CS_5938_5810,2018,2018-04-27,33.87313354382887,-91.04852529501268,591.0
LM_14_VBO_20180428_CS_5938_5810,2018,2018-04-28,33.80208507646497,-91.06316418489952,585.0
LM_14_VBO_20190219_CS_5908_5938,2019,2019-02-19,33.895185054860775,-91.04482511493516,592.0
LM_14_VBO_20190220_CS_5882_5906,2019,2019-02-20,33.87901023534718,-91.05882924124764,591.0
LM_14_VBO_20190221_CS_5844_5880,2019,2019-02-21,33.8167505952372,-91.05063060886124,586.0
LM_14_VBO_20190222_CS_5810_5842,2019,2019-02-22,33.780614381054484,-91.065739885711,583.0
LM_14_VBO_20200430_CS_5902_5938,2020,2020-04-30,33.89670000437031,-91.04738104172012,592.0
LM_14_VBO_20200501_CS_5852_5900,2020,2020-05-01,33.83526239537778,-91.05570951747582,588.0
LM_14_VBO_20200502_CS_5820_5864,2020,2020-05-02,33.79250654625182,-91.05493021762462,584.0
LM_14_VBO_20200503_CS_5810_5824,2020,2020-05-03,33.78841029787043,-91.08395835014848,582.0
LM_15_CVB_20150407_CS_6152_6170,2015,2015-04-07,34.079807548300245,-90.90729186216004,616.0
LM_15_CVB_20150408_CS_6106_6150,2015,2015-04-08,34.04330852154793,-90.90379747388758,613.0
LM_15_CVB_20150409_CS_6082_6104,2015,2015-04-09,34.02014000308351,-90.94772404532532,609.0
LM_15_CVB_20150413_CS_6056_6080,2015,2015-04-13,34.01610581645084,-90.98894316600624,607.0
LM_15_CVB_20150414_CS_6000_6054,2015,2015-04-14,33.98739531427361,-91.04989878088088,603.0
LM_15_CVB_20150513_CS_MB_5998_6000,2015,2015-05-13,33.96570481819373,-91.09107556292872,600.0
LM_15_CVB_20150514_CS_MB_5992_5997,2015,2015-05-14,33.95910955047542,-91.08840735371342,600.0
LM_15_CVB_20150515_CS_MB_5987_5993,2015,2015-05-15,33.95352955917902,-91.0793615253345,599.0
LM_15_CVB_20150516_CS_MB_5972_5978,2015,2015-05-16,33.9479328165261,-91.05341180161852,597.0
LM_15_CVB_20150516_CS_MB_5976_5983,2015,2015-05-16,33.9498102414042,-91.06054517626204,598.0
LM_15_CVB_20150516_CS_MB_5980_5989,2015,2015-05-16,33.95257396156465,-91.0697555087151,598.0
LM_15_CVB_20150517_CS_MB_5967_5973,2015,2015-05-17,33.946424806542886,-91.04390153590847,597.0
LM_15_CVB_20150518_CS_MB_5964_5967,2015,2015-05-18,33.94369778153809,-91.03541878830931,596.0
LM_15_CVB_20150519_CS_MB_5957_5962,2015,2015-05-19,33.9404111101673,-91.02745249815376,596.0
LM_15_CVB_20150520_CS_MB_5953_5958,2015,2015-05-20,33.937508319620136,-91.01969601619176,596.0
LM_15_CVB_20150521_CS_MB_5946_5954,2015,2015-05-21,33.93065628260379,-91.01347557250416,595.0
LM_15_CVB_20150523_CS_MB_5942_5948,2015,2015-05-23,33.92040041624321,-91.01896473093812,594.0
LM_15_CVB_20150524_CS_MB_5938_5943,2015,2015-05-24,33.91415118683021,-91.02307208781434,594.0
LM_15_CVB_20160426_CS_MB_5993_5998,2016,2016-04-26,33.95937167349827,-91.08807284778946,600.0
LM_15_CVB_20160426_CS_MB_5998_6000,2016,2016-04-26,33.96584219524262,-91.08919105573148,600.0
LM_15_CVB_20160427_CS_MB_5978_5983,2016,2016-04-27,33.94986922035075,-91.0604217112296,598.0
LM_15_CVB_20160427_CS_MB_5983_5988,2016,2016-04-27,33.952620612853174,-91.06961776948764,598.0
LM_15_CVB_20160427_CS_MB_5988_5993,2016,2016-04-27,33.95340116389985,-91.07966080135712,599.0
LM_15_CVB_20160428_CS_MB_5968_5973,2016,2016-04-28,33.9463743052748,-91.0438892086018,597.0
LM_15_CVB_20160428_CS_MB_5973_5978,2016,2016-04-28,33.948463748990626,-91.05325295730974,597.0
LM_15_CVB_20160429_CS_MB_5958_5963,2016,2016-04-29,33.94054212711044,-91.0273618238111,596.0
LM_15_CVB_20160429_CS_MB_5963_5968,2016,2016-04-29,33.94359691137729,-91.03520725993263,596.0
LM_15_CVB_20160430_CS_MB_5953_5958,2016,2016-04-30,33.936698967098785,-91.01933503946186,595.0
LM_15_CVB_20160501_CS_MB_5948_5953,2016,2016-05-01,33.93133942288114,-91.01624108350708,595.0
LM_15_CVB_20160502_CS_MB_5943_5948,2016,2016-05-02,33.921533467272766,-91.01890417093504,595.0
LM_15_CVB_20160503_CS_MB_5938_5943,2016,2016-05-03,33.914019112793866,-91.02304111412528,594.0
LM_15_CVB_20160510_CS_6138_6170,2016,2016-05-10,34.070977831078096,-90.90210704092324,615.0
LM_15_CVB_20160511_CS_6102_6136,2016,2016-05-11,34.0328248640417,-90.90737070740596,612.0
LM_15_CVB_20160512_CS_6072_6100,2016,2016-05-12,34.018947647011295,-90.95910723005922,609.0
LM_15_CVB_20160513_CS_6030_6070,2016,2016-05-13,34.002290480256065,-91.01265657295995,605.0
LM_15_CVB_20160514_CS_6000_6028,2016,2016-05-14,33.98092402704072,-91.07112155269584,601.0
LM_15_CVB_20170412_CS,2017,2017-04-12,34.017836409600626,-90.93749353771258,610.0
LM_15_CVB_20170413_CS,2017,2017-04-13,34.017970130649545,-90.9426304856713,610.0
LM_15_CVB_20170413_CS_MB_59925_59975,2017,2017-04-13,33.959653045257355,-91.08469140993378,599.0
LM_15_CVB_20170413_CS_MB_59975_60000,2017,2017-04-13,33.96562617793723,-91.0867770886668,600.0
LM_15_CVB_20170414_CS_MB_59825_59875,2017,2017-04-14,33.95257844861292,-91.06947731834669,598.0
LM_15_CVB_20170414_CS_MB_59875_59925,2017,2017-04-14,33.95428692616288,-91.07944727072672,599.0
LM_15_CVB_20170417_CS_MB_59775_59825,2017,2017-04-17,33.949884819021534,-91.06040380053824,598.0
LM_15_CVB_20170418_CS_MB_59675_59725,2017,2017-04-18,33.94644335720636,-91.0441031977876,597.0
LM_15_CVB_20170418_CS_MB_59725_59775,2017,2017-04-18,33.94742673446011,-91.05331082857413,597.0
LM_15_CVB_20170419_CS,2017,2017-04-19,34.06562726443235,-90.90126024309268,615.0
LM_15_CVB_20170419_CS_MB_59575_59625,2017,2017-04-19,33.94028719449288,-91.02734586651349,596.0
LM_15_CVB_20170419_CS_MB_59625_59675,2017,2017-04-19,33.94371048949737,-91.03537664751045,596.0
LM_15_CVB_20170420_CS,2017,2017-04-20,34.02513786241576,-90.91899161434574,611.0
LM_15_CVB_20170420_CS_MB_59525_59575,2017,2017-04-20,33.93483999935275,-91.01959283879977,595.0
LM_15_CVB_20170421_CS,2017,2017-04-21,34.01307765849091,-90.98745444613392,607.0
LM_15_CVB_20170421_CS_MB_59475_59525,2017,2017-04-21,33.931566984775976,-91.01476378804684,595.0
LM_15_CVB_20170422_CS,2017,2017-04-22,33.992876826751974,-91.03823118761544,603.0
LM_15_CVB_20170422_CS_MB_59425_59475,2017,2017-04-22,33.92155958823977,-91.0184647406754,595.0
LM_15_CVB_20170423_CS,2017,2017-04-23,33.9802971726313,-91.07514327319122,601.0
LM_15_CVB_20170423_CS_MB_59380_59425,2017,2017-04-23,33.913714141006395,-91.02320340713642,594.0
LM_15_CVB_20180413_CS_6170_6000,2018,2018-04-13,34.08861090974351,-90.91301383288406,617.0
LM_15_CVB_20180414_CS_6170_6000,2018,2018-04-14,34.0596672956468,-90.89955296929764,615.0
LM_15_CVB_20180415_CS_6170_6000,2018,2018-04-15,34.02795296928451,-90.90465683740403,612.0
LM_15_CVB_20180416_CS_6170_6000,2018,2018-04-16,34.020871945457,-90.94422233724568,609.0
LM_15_CVB_20180417_CS_6170_6000,2018,2018-04-17,34.00570558339607,-91.00802077950829,605.0
LM_15_CVB_20180418_CS_6170_6000,2018,2018-04-18,33.98089591398425,-91.07121649277092,601.0
LM_15_CVB_20180713_CS_597_594,2018,2018-07-13,33.9315938784723,-91.02619415452236,595.0
LM_15_CVB_20180729_CS_MB_5995_6000,2018,2018-07-29,33.96450420791085,-91.09005930017337,600.0
LM_15_CVB_20180730_CS_MB_5990_5995,2018,2018-07-30,33.95616322318608,-91.0858135485428,599.0
LM_15_CVB_20180731_CS_MB_5980_5985,2018,2018-07-31,33.95138035432621,-91.06560716726156,598.0
LM_15_CVB_20180731_CS_MB_5985_5990,2018,2018-07-31,33.95328719863499,-91.07445239474642,599.0
LM_15_CVB_20180801_CS_MB_5970_5975,2018,2018-08-01,33.95683237215741,-91.06914475009474,599.0
LM_15_CVB_20180801_CS_MB_5975_5980,2018,2018-08-01,33.94987587612107,-91.0573130291898,598.0
LM_15_CVB_20180802_CS_MB_5960_5965,2018,2018-08-02,33.94347732698395,-91.0313967641234,596.0
LM_15_CVB_20180802_CS_MB_5965_5970,2018,2018-08-02,33.94526591616466,-91.04006369273628,597.0
LM_15_CVB_20180804_CS_MB_5950_5955,2018,2018-08-04,33.93461297569154,-91.0142108558995,595.0
LM_15_CVB_20180804_CS_MB_5955_5960,2018,2018-08-04,33.94031052433042,-91.02355573884824,596.0
LM_15_CVB_20180805_CS_MB_5945_5950,2018,2018-08-05,33.9262454538672,-91.01143956136814,595.0
LM_15_CVB_20180807_CS_MB_5938_5942,2018,2018-08-07,33.9137612562508,-91.02202644935748,594.0
LM_15_CVB_20180807_CS_MB_5942_5946,2018,2018-08-07,33.91988360247062,-91.01902923389852,594.0
LM_15_CVB_20190302_CS_MB_5998_5993,2019,2019-03-02,33.959795447389055,-91.08497883694784,599.0
LM_15_CVB_20190302_CS_MB_6002_5998,2019,2019-03-02,33.96564478539521,-91.08575403325598,600.0
LM_15_CVB_20190303_CS_MB_5993_5988,2019,2019-03-03,33.95618437219839,-91.078918999647,599.0
LM_15_CVB_20190304_CS_MB_5988_5983,2019,2019-03-04,33.953407330545666,-91.07116572053262,599.0
LM_15_CVB_20190305_CS_MB_5978_5973,2019,2019-03-05,33.94886749049931,-91.05339308989798,598.0
LM_15_CVB_20190305_CS_MB_5983_5978,2019,2019-03-05,33.950125536808,-91.0610206753042,598.0
LM_15_CVB_20190306_CS_MB_5968_5963,2019,2019-03-06,33.94374339662168,-91.03573927052182,596.0
LM_15_CVB_20190306_CS_MB_5973_5968,2019,2019-03-06,33.94657003596242,-91.0439758164375,597.0
LM_15_CVB_20190307_CS_MB_5963_5958,2019,2019-03-07,33.94029430657194,-91.02763435515256,596.0
LM_15_CVB_20190313_CS_MB_5958_5953,2019,2019-03-13,33.9358013499882,-91.0195989395762,595.0
LM_15_CVB_20190314_CS_MB_5953_5948,2019,2019-03-14,33.93156421202618,-91.0161024233982,595.0
LM_15_CVB_20190316_CS_MB_5948_5942,2019,2019-03-16,33.92177787880506,-91.01893714640728,595.0
LM_15_CVB_20190317_CS_MB_5942_5938,2019,2019-03-17,33.91440025154154,-91.02295024613008,594.0
LM_15_CVB_20190320_CS_6000_6024,2019,2019-03-20,33.98043255372227,-91.07404693127818,601.0
LM_15_CVB_20190321_CS_6026_6076,2019,2019-03-21,34.00377868615087,-91.01417580428264,605.0
LM_15_CVB_20190322_CS_6078_6098,2019,2019-03-22,34.019331443800404,-90.95554279971196,609.0
LM_15_CVB_20190325_CS_6100_6142,2019,2019-03-25,34.037172258875735,-90.91036889081391,612.0
LM_15_CVB_20190326_CS_6144_6170,2019,2019-03-26,34.07457358700446,-90.9030486724713,616.0
LM_15_CVB_20190828_CS_5940_5970_SPECIAL,2019,2019-08-28,33.93160678654066,-91.02605186860328,595.0
LM_15_CVB_20190909_CS_5940_5970_SPECIAL,2019,2019-09-09,33.931592861766106,-91.02597439250827,595.0
LM_15_CVB_20200423_CS_6146_6170,2020,2020-04-23,34.07706172243062,-90.90516324497796,616.0
LM_15_CVB_20200424_CS_6094_6146,2020,2020-04-24,34.037260599382485,-90.9135365745326,611.0
LM_15_CVB_20200425_CS_6060_6158,2020,2020-04-25,34.038258148932314,-90.95412290975722,609.0
LM_15_CVB_20200426_CS_6012_6072,2020,2020-04-26,34.00105920365372,-91.028375918075,604.0
LM_15_CVB_20200427_CS_6000_6022,2020,2020-04-27,33.979992276379406,-91.07858092647206,601.0
LM_15_CVB_20200427_CS_MB_5938_5943,2020,2020-04-27,33.914363252372446,-91.02287952489542,594.0
LM_15_CVB_20200428_CS_MB_5998_6000,2020,2020-04-28,33.96561965402268,-91.08609195966442,600.0
LM_15_CVB_20200429_CS_MB_5943_5948,2020,2020-04-29,33.92171718195672,-91.01879034658997,595.0
LM_15_CVB_20200429_CS_MB_5993_5998,2020,2020-04-29,33.95978904875174,-91.084505303865,599.0
LM_15_CVB_20200430_CS_MB_5948_6000,2020,2020-04-30,33.93199072238409,-91.01653622932687,595.0
LM_15_CVB_20200430_CS_MB_5988_5993,2020,2020-04-30,33.95449851728885,-91.07839039655995,599.0
LM_15_CVB_20200501_CS_MB_5953_5958,2020,2020-05-01,33.93643523587246,-91.02082514130277,596.0
LM_15_CVB_20200501_CS_MB_5978_5983,2020,2020-05-01,33.950190838473425,-91.0616613083805,598.0
LM_15_CVB_20200501_CS_MB_5983_5988,2020,2020-05-01,33.952736144775805,-91.07111814810614,599.0
LM_15_CVB_20200502_CS_MB_5958_5963,2020,2020-05-02,33.9407007233287,-91.02818677573713,596.0
LM_15_CVB_20200502_CS_MB_5973_5978,2020,2020-05-02,33.94892927057481,-91.05336300062216,598.0
LM_15_CVB_20200503_CS_MB_5963_5968,2020,2020-05-03,33.94401418950465,-91.0355645797714,596.0
LM_15_CVB_20200503_CS_MB_5968_5973,2020,2020-05-03,33.94647450264415,-91.0440143978505,597.0
LM_15_CVB_20200716_CS_5940_5970_SPECIAL,2020,2020-07-16,33.93167679475793,-91.02605930989652,595.0
LM_15_CVB_20200922_CS_5940_5970_SPECIAL,2020,2020-09-22,33.93167618887461,-91.02764208509328,596.0
LM_16_OVL_20170322_CS_5981_5990_SORT,2017,2017-03-22,33.94917151917206,-91.0771147857385,599.0
LM_17_CLD_20150428_CS_6270_6339_SORT,2015,2015-04-28,34.23303628522285,-90.8477935214442,631.0
LM_17_CLD_20150428_CS_6339_6410_SORT,2015,2015-04-28,34.296892591867326,-90.78062473380264,637.0
LM_17_CLD_20170325_CS_6220_6289_SORT,2017,2017-03-25,34.176525108390706,-90.89483858493251,625.0
LM_18_FRI_20150425_CS_6649_6690_SORT,2015,2015-04-25,34.55637099984489,-90.55459885077354,667.0
LM_18_FRI_20170328_CS_6610_6690_SORT,2017,2017-03-28,34.534308319559315,-90.5657654929194,664.0
LM_19_MEM_20150412_CS_7440_7506_SORT,2015,2015-04-12,35.298442099798095,-90.09876700419848,747.0
LM_22_RAN_20150410_CS_7661_7730_SORT,2015,2015-04-10,35.52951610520105,-89.93999950307995,769.0
LM_22_RAN_20150410_CS_7730_7799_SORT,2015,2015-04-10,35.59310919927731,-89.89158142727419,776.0
LM_22_RAN_20170407_CS_7710_7800_SORT,2017,2017-04-07,35.581116101708034,-89.8919559095729,775.0
LM_23_OSC_20150409_CS_7871_7877_SORT,2015,2015-04-09,35.71648794961472,-89.9361971841831,787.0
LM_23_OSC_20170410_CS_7860_8010_SORT,2017,2017-04-10,35.75333790665732,-89.83495289193112,794.0
LM_24_CAR_20150323_CS_8560_8641_SORT,2015,2015-03-23,36.28122725856942,-89.58038417456888,860.0
LM_24_CAR_20150324_CS_8399_8490_SORT,2015,2015-03-24,36.17093354889663,-89.63404693040818,845.0
LM_24_CAR_20170425_CS_8490_8600_SORT,2017,2017-04-25,36.25673404552776,-89.63036018154418,853.0
LM_25_MAD_20150320_CS_8800_8860_SORT,2015,2015-03-20,36.50418183014879,-89.54349428326185,883.0
LM_25_MAD_20170422_CS_8885_8960_SORT,2017,2017-04-22,36.54581280156506,-89.49991086943167,892.0
LM_26_HIK_20150315_CS_9488_9532_SORT,2015,2015-03-15,36.95629992110913,-89.10911370144116,951.0
LM_26_HIK_20150315_CS_9532_9545_SORT,2015,2015-03-15,36.98528225266196,-89.12957505486729,953.0
LM_26_HIK_20150317_CS_9300_9349_SORT,2015,2015-03-17,36.70908944674056,-89.143779684397,932.0
LM_26_HIK_20170418_CS_9350_9450_SORT,2017,2017-04-18,36.80137489504089,-89.13078989936743,940.0
