survey_id,date,year,mile,method,station_id,station_ft,width_ft,flag,lon,lat
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,63,24068.9,1771.7,ok,-90.057814,35.167293
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,64,24369.4,1771.7,ok,-90.057743,35.168116
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,65,24670.4,1804.5,ok,-90.057713,35.168939
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,66,24971.0,1771.7,ok,-90.057725,35.169764
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,67,25271.5,1771.7,ok,-90.057654,35.170586
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,68,25572.5,1771.7,ok,-90.057624,35.171409
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,69,25875.1,1771.7,ok,-90.05772,35.172236
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,70,26179.2,1837.3,ok,-90.057857,35.173063
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,71,26481.3,1837.3,ok,-90.057911,35.173889
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,72,26781.3,1804.5,ok,-90.057881,35.174712
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,73,27085.9,1804.5,ok,-90.057977,35.175539
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,74,27391.1,1804.5,ok,-90.058114,35.176366
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,75,27704.1,1870.1,ok,-90.058335,35.177196
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,76,28016.6,1870.1,ok,-90.058515,35.178024
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,77,28316.6,1804.5,ok,-90.058485,35.178848
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,78,28618.7,1804.5,ok,-90.058539,35.179673
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,79,28921.2,1804.5,ok,-90.058635,35.1805
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,80,29222.3,1837.3,ok,-90.058688,35.181325
LM_19_MEMX_20220810_CS_733_739_SORT_LWRP_INTERP,2022-08-10 00:00:00+00:00,2022,736.0,blob,81,29524.9,1804.5,ok,-90.058617,35.182148
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,0,154.6,1115.5,ok,-90.176832,35.06573
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,1,461.3,1115.5,ok,-90.176762,35.066553
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,2,765.4,1049.9,ok,-90.176733,35.067377
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,3,1067.5,1378.0,ok,-90.176621,35.068198
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,4,1368.0,1148.3,ok,-90.176551,35.069021
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,5,1676.7,1279.5,ok,-90.176314,35.069839
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,6,1992.9,1640.4,ok,-90.175952,35.070655
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,7,2331.3,1804.5,ok,-90.175423,35.071467
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,8,2691.8,1870.1,ok,-90.174726,35.072275
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,9,3030.2,1837.3,ok,-90.174197,35.073087
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,10,3338.9,1804.5,ok,-90.17396,35.073906
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,11,3639.4,1771.7,ok,-90.17389,35.074728
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,12,3939.4,1738.8,ok,-90.173861,35.075552
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,13,4239.9,1771.7,ok,-90.173875,35.076376
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,14,4564.1,1902.9,ok,-90.17418,35.077207
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,15,4889.8,1935.7,ok,-90.174361,35.078036
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,16,5193.9,1837.3,ok,-90.174165,35.078856
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,17,5508.5,1738.8,ok,-90.174262,35.079682
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,18,5823.1,1738.8,ok,-90.174526,35.080512
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,19,6125.7,1771.7,ok,-90.174623,35.081339
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,20,6426.7,1738.8,ok,-90.174594,35.082162
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,21,6789.4,1902.9,ok,-90.175025,35.082997
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,22,7261.6,2198.2,ok,-90.176207,35.083848
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,23,7702.0,2296.6,ok,-90.177222,35.084696
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,24,8050.0,2395.0,ok,-90.177778,35.085533
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,25,8429.8,2723.1,ok,-90.178501,35.086374
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,26,8854.1,2296.6,ok,-90.179475,35.087221
LM_19_MEMX_20220811_CS_726_724_SORT_LWRP_INTERP,2022-08-11 00:00:00+00:00,2022,726.0,blob,27,9220.8,2066.9,ok,-90.180073,35.088059
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,0,280.9,2066.9,ok,-90.047136,35.41384
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,1,724.3,2526.2,ok,-90.046113,35.414296
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,2,1037.3,2427.8,ok,-90.045114,35.414065
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,3,1346.0,2821.5,ok,-90.044115,35.413869
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,4,1666.6,2001.3,ok,-90.04312,35.413536
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,5,1979.1,754.6,ok,-90.042121,35.413339
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,6,2281.1,1968.5,ok,-90.041112,35.413383
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,7,2587.8,1902.9,ok,-90.040108,35.413324
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,8,2900.6,2001.3,ok,-90.039101,35.413334
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,9,3210.7,2001.3,ok,-90.038092,35.413378
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,10,3512.8,1935.7,ok,-90.037089,35.413285
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,11,3912.8,1378.0,ok,-90.036063,35.413809
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,12,4336.5,2034.1,ok,-90.035028,35.414573
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,13,4660.6,2329.4,ok,-90.034013,35.414823
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,14,4965.8,2329.4,ok,-90.033002,35.414936
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,15,5272.5,2329.4,ok,-90.031995,35.414945
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,16,5579.1,2132.5,ok,-90.030988,35.414955
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,17,5883.8,2066.9,ok,-90.029978,35.415033
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,18,6245.9,1738.8,ok,-90.028957,35.41542
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,19,6616.1,2198.2,ok,-90.027941,35.41567
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,20,6928.9,1935.7,ok,-90.026936,35.41561
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,21,7235.6,1902.9,ok,-90.025924,35.415757
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,22,7637.6,2034.1,ok,-90.024896,35.41635
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,23,8061.3,2198.2,ok,-90.023879,35.416634
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,24,8447.1,1968.5,ok,-90.022866,35.416781
LM_19_MEMX_20220901_CS_756_SORT_LWRP_INTERP,2022-09-01 00:00:00+00:00,2022,757.0,blob,25,8817.3,1673.2,ok,-90.021851,35.41703
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,0,150.0,721.8,ok,-90.060898,35.194368
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,1,450.0,656.2,ok,-90.060868,35.195191
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,2,750.0,754.6,ok,-90.060838,35.196015
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,3,1050.0,918.6,ok,-90.060809,35.196838
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,4,1350.5,1082.7,ok,-90.060737,35.19766
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,5,1651.0,1181.1,ok,-90.060666,35.198483
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,6,1951.6,1181.1,ok,-90.060678,35.199307
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,7,2254.1,1148.3,ok,-90.060773,35.200134
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,8,2556.7,1312.3,ok,-90.060869,35.20096
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,9,2875.0,1279.5,ok,-90.061132,35.201791
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,10,3389.3,2362.2,ok,-90.062398,35.202646
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,11,4049.2,1607.6,ok,-90.064333,35.203517
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,12,4622.5,1542.0,ok,-90.065934,35.20438
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,13,5163.6,1870.1,ok,-90.067409,35.20524
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,14,5607.0,2132.5,ok,-90.067965,35.206077
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,15,5919.5,1771.7,ok,-90.067726,35.206896
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,16,6232.0,2788.7,ok,-90.067487,35.207714
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,17,6615.6,1607.6,ok,-90.067792,35.208546
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,18,7128.3,1509.2,ok,-90.069142,35.209403
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,19,7755.3,1935.7,ok,-90.070952,35.210271
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,20,8240.7,1640.4,ok,-90.071926,35.211118
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,21,8553.2,2066.9,ok,-90.072105,35.211947
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,22,8889.3,2066.9,ok,-90.072577,35.212782
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,23,9221.1,2132.5,ok,-90.073007,35.213617
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,24,9559.5,2099.7,ok,-90.07348,35.214453
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,25,9894.4,2427.8,ok,-90.073659,35.215281
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,26,10211.5,2952.8,ok,-90.073295,35.216096
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,27,10526.1,2362.2,ok,-90.07314,35.216917
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,28,10828.1,2559.1,ok,-90.073194,35.217742
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,29,11140.6,1837.3,ok,-90.073373,35.218571
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,30,11563.2,2099.7,ok,-90.074264,35.219417
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,31,11981.5,1968.5,ok,-90.075112,35.220261
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,32,12486.2,2690.3,ok,-90.076295,35.221114
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,33,12995.3,2263.8,ok,-90.07752,35.221968
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,34,13449.4,2296.6,ok,-90.078536,35.222816
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,35,13953.1,2034.1,ok,-90.079844,35.223672
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,36,14319.8,2132.5,ok,-90.080191,35.224505
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,37,14629.1,1771.7,ok,-90.07991,35.225322
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,38,14938.3,2755.9,ok,-90.07963,35.22614
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,39,15247.5,1837.3,ok,-90.07935,35.226957
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,40,15556.8,2001.3,ok,-90.079069,35.227774
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,41,15861.9,1509.2,ok,-90.078872,35.228594
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,42,16224.5,1017.1,ok,-90.079303,35.229428
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,43,16624.2,2132.5,ok,-90.080151,35.230273
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,44,16966.3,1804.5,ok,-90.080624,35.231108
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,45,17275.5,1837.3,ok,-90.080845,35.231938
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,46,17592.6,1837.3,ok,-90.08115,35.23277
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,47,17909.8,1870.1,ok,-90.081455,35.233601
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,48,18634.5,1706.0,ok,-90.083391,35.234472
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,49,19408.0,1509.2,ok,-90.085662,35.235351
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,50,19903.1,1804.5,ok,-90.086928,35.236205
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,51,20374.9,1771.7,ok,-90.08807,35.237057
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,52,20705.2,2132.5,ok,-90.088375,35.237889
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,53,21050.4,2001.3,ok,-90.088764,35.238722
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,54,21433.2,2132.5,ok,-90.089529,35.239565
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,55,21772.8,2395.0,ok,-90.08996,35.240399
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,56,22128.3,1640.4,ok,-90.090474,35.241236
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,57,22552.9,2066.9,ok,-90.091448,35.242083
LM_19_MEMX_20220902_CS_743_739_SORT_LWRP_INTERP,2022-09-02 00:00:00+00:00,2022,741.0,blob,58,22954.4,1935.7,ok,-90.092297,35.242928
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,0,154.6,1607.6,ok,-89.748262,35.909746
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,1,471.7,1345.1,ok,-89.747239,35.909993
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,2,796.7,1378.0,ok,-89.746213,35.910308
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,3,1139.5,1410.8,ok,-89.745183,35.910727
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,4,1469.8,1509.2,ok,-89.74416,35.910973
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,5,1800.1,1345.1,ok,-89.743137,35.91122
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,6,2160.6,1345.1,ok,-89.742103,35.911742
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,7,2493.0,1345.1,ok,-89.741077,35.912057
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,8,2797.1,1345.1,ok,-89.740059,35.912167
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,9,3129.5,1509.2,ok,-89.739033,35.912482
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,10,3459.7,1410.8,ok,-89.73801,35.912729
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,11,3777.4,1607.6,ok,-89.737007,35.912496
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,12,4097.2,1312.3,ok,-89.736001,35.912331
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,13,4401.3,1312.3,ok,-89.734983,35.912441
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,14,4703.4,1213.9,ok,-89.733969,35.912482
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,15,5005.5,1279.5,ok,-89.73296,35.912386
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,16,5320.1,1443.6,ok,-89.731944,35.912461
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,17,5637.2,1312.3,ok,-89.730929,35.912502
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,18,5946.4,1246.7,ok,-89.729926,35.912269
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,19,6253.1,1476.4,ok,-89.728921,35.91207
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,20,6559.8,1509.2,ok,-89.727917,35.91187
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,21,6882.1,1542.0,ok,-89.726917,35.911534
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,22,7212.3,1673.2,ok,-89.725921,35.911129
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,23,7529.4,1870.1,ok,-89.724921,35.910827
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,24,7846.5,1837.3,ok,-89.72392,35.910525
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,25,8171.5,1870.1,ok,-89.722923,35.910155
LM_23_OSCX_20220328_CS_811_817_SORT_LWRP_INTERP,2022-03-28 00:00:00+00:00,2022,814.0,blob,26,8488.7,1870.1,ok,-89.721922,35.909853
